key,chara,degree,not,score,category
つっぱる,,とても,,0,1
つっぱる,,とても,ない,6,1
つっぱる,,かなり,,0,1
つっぱる,,かなり,ない,6.5,1
つっぱる,,すごく,,0,1
つっぱる,,すごく,ない,6,1
つっぱる,,少し,,2,1
つっぱる,,少し,ない,5,1
つっぱる,,若干,,2,1
つっぱる,,若干,ない,4.5,1
つっぱる,,ちょっと,,2,1
つっぱる,,ちょっと,ない,4,1
つっぱる,,,,1,1
つっぱる,,,ない,5,1
突っ張る,,とても,,0,1
突っ張る,,とても,ない,6,1
突っ張る,,かなり,,0,1
突っ張る,,かなり,ない,6.5,1
突っ張る,,すごく,,0,1
突っ張る,,すごく,ない,6,1
突っ張る,,少し,,2,1
突っ張る,,少し,ない,5,1
突っ張る,,若干,,2,1
突っ張る,,若干,ない,4.5,1
突っ張る,,ちょっと,,2,1
突っ張る,,ちょっと,ない,4,1
突っ張る,,,,1,1
突っ張る,,,ない,5,1
うるおい,物足りない,全く,,0.5,1
潤う,,全く,ない,0.5,1
潤う,,,ない,1.3,1
潤う,続く,,ない,1.5,1
潤う,,ほとんど,ない,1.5,1
潤う,奥,,ない,2,1
潤う,,あまり,ない,2.5,1
潤う,,すごく,ない,2.5,1
潤う,物足りない,若干,,2.8,1
潤う,物足りない,少し,,2.8,1
潤う,物足りない,,,2.5,1
潤う,もっちり,,ない,3,1
潤う,,ものすごく,ない,3,1
潤う,,そこそこ,,4,1
潤う,,それなり,,4,1
潤う,,ちょうど良い,,5,1
潤う,,すっきり,,4.5,1
潤う,,ほどよい,,5,1
潤う,ふっくら,,,4.5,1
潤う,戻る,,,4.5,1
潤う,さっぱり,,,4.5,1
潤う,ぺた,,,4.5,1
潤う,みずみずしい,,,4.7,1
潤う,,,,5,1
潤う,,すぐ,,5,1
潤う,もっちり,,,5,1
潤う,やわらかい,,,5,1
浸透,奥,,,5,1
潤う,持続,,,5,1
潤う,気持ちいい,,,5,1
潤う,柔らかい,,,5,1
潤う,艶,,,5,1
潤う,,きちんと,,5.5,1
潤う,,ぐいぐい,,5.5,1
潤う,,すぐ,,5.5,1
潤う,しっとり,すぐ,,5.5,1
潤う,,ちゃんと,,5.5,1
潤う,,予測以上,,5.5,1
潤う,,たっぷり,,5.5,1
潤う,内側,,,5.5,1
潤う,１日,,,5.5,1
潤う,奥,,,5.5,1
潤う,しっとり,,,5.7,1
潤う,,しっかり,,5.8,1
潤う,,とても,,6,1
潤う,つやつや,とても,,6,1
潤う,,ぐんぐん,,6,1
潤う,,充分,,6,1
潤う,,結構,,6,1
潤う,,十分,,6,1
潤う,,瞬時,,6,1
潤う,,頼もしい,,6,1
潤う,細胞の深いところ,,,6,1
潤う,奥,,,6,1
潤う,角質層,,,6,1
潤う,,かなり,,6.5,1
潤う,しっとり,かなり,,6.5,1
潤う,,とっても,,6.5,1
潤う,乳液,,,6.5,1
うるおう,,全く,ない,0.5,1
うるおう,,,ない,1.3,1
うるおう,続く,,ない,1.5,1
うるおう,,ほとんど,ない,1.5,1
うるおう,奥,,ない,2,1
うるおう,,あまり,ない,2.5,1
うるおう,,すごく,ない,2.5,1
うるおう,物足りない,若干,,2.8,1
うるおう,物足りない,少し,,2.8,1
うるおう,物足りない,,,2.5,1
うるおう,もっちり,,ない,3,1
うるおう,,ものすごく,ない,3,1
うるおう,,そこそこ,,4,1
うるおう,,それなり,,4,1
うるおう,,ちょうど良い,,5,1
うるおう,,すっきり,,4.5,1
うるおう,,ほどよい,,5,1
うるおう,ふっくら,,,4.5,1
うるおう,戻る,,,4.5,1
うるおう,さっぱり,,,4.5,1
うるおう,ぺた,,,4.5,1
うるおう,みずみずしい,,,4.7,1
うるおう,,,,5,1
うるおう,,すぐ,,5,1
うるおう,もっちり,,,5,1
うるおう,やわらかい,,,5,1
うるおう,奥,,,5,1
うるおう,持続,,,5,1
うるおう,気持ちいい,,,5,1
うるおう,柔らかい,,,5,1
うるおう,艶,,,5,1
うるおう,,きちんと,,5.5,1
うるおう,,ぐいぐい,,5.5,1
うるおう,,すぐ,,5.5,1
うるおう,しっとり,すぐ,,5.5,1
うるおう,,ちゃんと,,5.5,1
うるおう,,予測以上,,5.5,1
うるおう,,たっぷり,,5.5,1
うるおう,内側,,,5.5,1
うるおう,１日,,,5.5,1
うるおう,奥,,,5.5,1
うるおう,しっとり,,,5.7,1
うるおう,,しっかり,,5.8,1
うるおう,,とても,,6,1
うるおう,つやつや,とても,,6,1
うるおう,,ぐんぐん,,6,1
うるおう,,充分,,6,1
うるおう,,結構,,6,1
うるおう,,十分,,6,1
うるおう,,瞬時,,6,1
うるおう,,頼もしい,,6,1
うるおう,細胞の深いところ,,,6,1
うるおう,奥,,,6,1
うるおう,角質層,,,6,1
うるおう,,かなり,,6.5,1
うるおう,しっとり,かなり,,6.5,1
うるおう,,とっても,,6.5,1
うるおう,乳液,,,6.5,1
潤い,,全く,ない,0.5,1
潤い,,,ない,1.3,1
潤い,続く,,ない,1.5,1
潤い,,ほとんど,ない,1.5,1
潤い,奥,,ない,2,1
潤い,,あまり,ない,2.5,1
潤い,,すごく,ない,2.5,1
潤い,物足りない,若干,,2.8,1
潤い,物足りない,少し,,2.8,1
潤い,物足りない,,,2.5,1
潤い,もっちり,,ない,3,1
潤い,,ものすごく,ない,3,1
潤い,,そこそこ,,4,1
潤い,,それなり,,4,1
潤い,,ちょうど良い,,5,1
潤い,,すっきり,,4.5,1
潤い,,ほどよい,,5,1
潤い,ふっくら,,,4.5,1
潤い,戻る,,,4.5,1
潤い,さっぱり,,,4.5,1
潤い,ぺた,,,4.5,1
潤い,みずみずしい,,,4.7,1
潤い,,,,5,1
潤い,,すぐ,,5,1
潤い,もっちり,,,5,1
潤い,やわらかい,,,5,1
潤い,奥,,,5,1
潤い,持続,,,5,1
潤い,気持ちいい,,,5,1
潤い,柔らかい,,,5,1
潤い,艶,,,5,1
潤い,,きちんと,,5.5,1
潤い,,ぐいぐい,,5.5,1
潤い,,すぐ,,5.5,1
潤い,しっとり,すぐ,,5.5,1
潤い,,ちゃんと,,5.5,1
潤い,,予測以上,,5.5,1
潤い,,たっぷり,,5.5,1
潤い,内側,,,5.5,1
潤い,１日,,,5.5,1
潤い,奥,,,5.5,1
潤い,しっとり,,,5.7,1
潤い,,しっかり,,5.8,1
潤い,,とても,,6,1
潤い,つやつや,とても,,6,1
潤い,,ぐんぐん,,6,1
潤い,,充分,,6,1
潤い,,結構,,6,1
潤い,,十分,,6,1
潤い,,瞬時,,6,1
潤い,,頼もしい,,6,1
潤い,細胞の深いところ,,,6,1
潤い,奥,,,6,1
潤い,角質層,,,6,1
潤い,,かなり,,6.5,1
潤い,しっとり,かなり,,6.5,1
潤い,,とっても,,6.5,1
潤い,乳液,,,6.5,1
うるおい,,全く,ない,0.5,1
うるおい,,,ない,1.3,1
うるおい,続く,,ない,1.5,1
うるおい,,ほとんど,ない,1.5,1
うるおい,奥,,ない,2,1
うるおい,,あまり,ない,2.5,1
うるおい,,すごく,ない,2.5,1
うるおい,物足りない,若干,,2.8,1
うるおい,物足りない,少し,,2.8,1
うるおい,物足りない,,,2.5,1
うるおい,もっちり,,ない,3,1
うるおい,,ものすごく,ない,3,1
うるおい,,そこそこ,,4,1
うるおい,,それなり,,4,1
うるおい,,ちょうど良い,,5,1
うるおい,,すっきり,,4.5,1
うるおい,,ほどよい,,5,1
うるおい,ふっくら,,,4.5,1
うるおい,戻る,,,4.5,1
うるおい,さっぱり,,,4.5,1
うるおい,ぺた,,,4.5,1
うるおい,みずみずしい,,,4.7,1
うるおい,,,,5,1
うるおい,,すぐ,,5,1
うるおい,もっちり,,,5,1
うるおい,やわらかい,,,5,1
うるおい,奥,,,5,1
うるおい,持続,,,5,1
うるおい,気持ちいい,,,5,1
うるおい,柔らかい,,,5,1
うるおい,艶,,,5,1
うるおい,,きちんと,,5.5,1
うるおい,,ぐいぐい,,5.5,1
うるおい,,すぐ,,5.5,1
うるおい,しっとり,すぐ,,5.5,1
うるおい,,ちゃんと,,5.5,1
うるおい,,予測以上,,5.5,1
うるおい,,たっぷり,,5.5,1
うるおい,内側,,,5.5,1
うるおい,１日,,,5.5,1
うるおい,奥,,,5.5,1
うるおい,しっとり,,,5.7,1
うるおい,,しっかり,,5.8,1
うるおい,,とても,,6,1
うるおい,つやつや,とても,,6,1
うるおい,,ぐんぐん,,6,1
うるおい,,充分,,6,1
うるおい,,結構,,6,1
うるおい,,十分,,6,1
うるおい,,瞬時,,6,1
うるおい,,頼もしい,,6,1
うるおい,細胞の深いところ,,,6,1
うるおい,奥,,,6,1
うるおい,角質層,,,6,1
うるおい,,かなり,,6.5,1
うるおい,しっとり,かなり,,6.5,1
うるおい,,とっても,,6.5,1
うるおい,乳液,,,6.5,1
保湿効果,皆無,本当,,0.5,1
保湿,,,ない,1,1
保湿力,,,ない,1,1
保湿力,,あまり,ない,2,1
保湿,期待,余り,ない,2,1
保湿,物足りない,全く,,2,1
保湿効果,物足りない,ちょっと,,3,1
保湿,物足りない,全然,,2,1
保湿,物足りない,,,2.25,1
保湿,効果,あまり,ない,2.5,1
保湿力,,さほど,ない,2.5,1
保湿感,物足りない,,,2.5,1
保湿力,いまいち,,,2.5,1
保湿効果,,まずまず,,3.5,1
保湿力,低い,,ない,3.5,1
保湿,悪い,,ない,4,1
保湿成分,安心,しっかり,,4.5,1
保湿力,,少し,,4.5,1
保湿感,続く,そこそこ,,4.5,1
保湿感,気に入る,ちょうど良い,,4.5,1
保湿感,,程よい,,4.5,1
保湿力,,程よい,,4.5,1
保湿,,ほどよく,,4.5,1
保湿感,丁度いい,,,4.5,1
保湿成分,天然,,,4.5,1
保湿力,,,,4.75,1
保湿力,,なかなか,,4.75,1
保湿効果,,かなり,,5.5,1
保湿,期待,かなり,,5,1
保湿,叶う,しっかり,,5,1
保湿感,絶妙,非常に,,5,1
保湿,バランスを整える,,,5,1
保湿効果,,,,5,1
保湿力,高い,,,5,1
保湿力,抜群,,,5,1
保湿,,,,5.125,1
保湿力,,きちんと,,5.5,1
保湿効果,,しっかり,,5.5,1
保湿力,,すっごい,,5.5,1
保湿効果,期待,とっても,,5.5,1
保湿,気持ちよい,,,5.5,1
保湿感,もっちり,,,5.5,1
保湿効果,納得,,,5.5,1
保湿効果,高い,,,5.5,1
保湿効果,抜群,,,5.5,1
保湿力,大満足,,,5.5,1
保湿力,優れる,,,5.5,1
保湿力,抜群,,,5.8,1
高保湿,,一番,,6,1
保湿,,かなり,,6,1
保湿,,きちんと,,6,1
保湿,,しっかり,,6,1
保湿,,すぐ,,6,1
高保湿,,とても,,6,1
保湿,好き,とても,,6,1
美容保湿成分,配合,,,6,1
保湿,期待以上,,,6,1
保湿,しっとり,,,6,1
保湿成分,吸い付く,しっかり,,6.5,1
保湿,すごい,ここまで,,7,1
しっとり,物足りない,,,2.25,1
しっとり,ムッチリ,,,4.5,1
しっとり,さっぱり,,,5,1
しっとり,,,,5.125,1
しっとり,ふかふか,,,5.5,1
しっとり,お気に入り,,,5.5,1
しっとり,,とても,,5.5,1
しっとり,柔らかい,,,5.5,1
しっとり,ぐんぐん,,,6.5,1
水分,含む,,ない,1.5,1
水分量,満タン,,ない,2,1
水分,離す,,ない,4,1
水分,吸収,しっかり,,4.5,1
水分,蓄える,多く,,4.5,1
水分,補給,ちょっとした,,4.5,1
水分,キープ,,,4.5,1
水分,入る,,,4.5,1
水分,含む,,,4.5,1
水分,入る,しっかり,,5,1
水分,行き届く,しっかり,,5,1
水分,含む,たくさん,,5,1
水分,吸収,ちゃんと,,5,1
水分,蓄える,,,5,1
水分,閉じ込める,,,5,1
水分,整える,,,5,1
水分,UP,,,5,1
水分,逃す,,ない,5,1
水分,蓄える,しっかり,,5.5,1
水分,溜め込む,しっかり,,5.5,1
水分,防ぐ,かなり,,5.5,1
水分,得る,十分,,5.5,1
水分,足りる,十分,,5.5,1
水分,補う,充分,,5.5,1
水分,,たっぷり,,5.5,1
水分,キープ,たっぷり,,5.5,1
水分量,増える,,,5.5,1
水分バランス,キープ,,,6,1
引き締め,キュッとする,,,5,1
,キュッとする,,,4,1
引き締め,感じ,,,5,1
乾燥,パリッと,,,1.5,1
乾燥,進む,,,1.5,1
乾燥,する,,,1.88,1
乾く,物足りない,すぐ,,2,1
乾燥,物足りない,確実に,,2,1
冬,物足りない,もしかしたら,,2,1
乾燥対策,,,ない,2,1
乾燥,物足りない,,,2.25,1
冬,物足りない,,,2.33,1
乾燥,物足りない,少し,,2.5,1
乾燥,物足りない,やや,,2.5,1
夜,物足りない,,,3,1
乾燥,おさまる,だいぶ,,4,1
乾燥,強い,,ない,4,1
乾燥,,とても,,4.5,1
乾燥,改善に効果的,,,4.5,1
乾燥,ひどい,,ない,4.5,1
乾燥,守る,,,4.5,1
乾燥,しにくい,,,4.5,1
乾燥,防ぐ,,,4.5,1
乾燥,感じ,,ない,4.75,1
乾燥,,ほとんど,ない,5,1
乾燥,効果を期待,,,5,1
乾燥,乗り切る,,,5,1
乾燥,,,ない,5.3,1
乾燥,心配,一切,ない,5.5,1
乾燥,,全く,ない,5.5,1
乾燥,効く,よく,,5.5,1
乾燥,気にならない,,,5.5,1
乾燥,しっとり,,,5.5,1
乾燥,役立つ,,,5.5,1
乾燥,良い,,,5.5,1
乾燥,気になる,,ない,5.5,1
乾燥,お気に入り,すごい,ない,6,1
乾燥肌,する,さらに,,1,1
乾燥肌,うるおい,全く,ない,1,1
乾燥肌,合う,,ない,1.5,1
乾燥肌,なる,,,1.5,1
乾燥肌,キツイ,,,1.5,1
乾燥肌,いまひとつ,,,2,1
乾燥肌,おすすめ,,ない,2,1
乾燥肌,さっぱりしすぎ,,,2,1
乾燥肌,物足りない,,,2,1
乾燥肌,メインにできない,,,2,1
乾燥肌,やめた方がいい,,,2,1
乾燥肌,やめといた方がいい,,,2,1
乾燥肌,なる,,,2,1
乾燥肌,物足りない,少々,,2.5,1
乾燥肌,物足りない,少し,,3,1
乾燥肌,気にならない,あまり,,4.5,1
乾燥肌,おすすめ,特に,,5,1
乾燥肌,トラブル,,ない,5,1
乾燥肌,ぴったり,,,5,1
乾燥肌,充分,,,5,1
乾燥肌,しっとり,,,5,1
乾燥肌,入る,どんどん,,5.5,1
乾燥肌,ありがたい,,,5.5,1
乾燥肌,嬉しい,,,5.5,1
乾燥肌,おすすめ,,,5.5,1
乾燥肌,効果的,,,5.5,1
乾燥肌,必須,,,5.5,1
乾燥肌,使える,,,5.5,1
乾燥肌,気にならない,,,5.5,1
乾燥肌,欠かせない,,,5.5,1
乾燥肌,向け,,,5.5,1
乾燥肌,忘れさせてくれる,,,6,1
乾燥肌,お勧め,とても,,6.5,1
乾燥肌,オススメ,是非,,6.5,1
乾燥肌,いい,,,5,1
浸透,入る,全然,ない,1.5,1
浸透,イマイチ,,ない,2,1
浸透,悪い,,,2.166,1
入る,吸い付く,,ない,2.5,1
浸透,時間かかる,結構,,2.5,1
浸透,悪い,ちょっと,,2.5,1
浸透,,あまり,ない,2.5,1
浸透感,物足りない,何となく,,3,1
浸透,物足りない,,,3,1
浸透,感じ,しっかり,ない,3,1
浸透,悪い,,ない,3.5,1
浸透,,ほとんど,,4,1
浸透,悪い,,ない,4,1
入り込む,スッと,,,4.5,1
浸透力,約100倍,,,4.5,1
浸透,吸い込む,すぐ,,4.5,1
浸透,,じっくり,,4.5,1
浸透,きちんと,,,4.5,1
浸透,しっとり,,,4.5,1
浸透,普通,,,4.5,1
浸透,まずまず,,,4.5,1
浸透,早く,,,4.5,1
浸透,,,,4.625,1
浸透力,良い,,,5.92,1
入る,スッと,,,4.83,1
浸透,良い,,,4.83,1
浸透,早い,,,4.875,1
染み込む,ぐんぐん,,,5,1
染み込む,気持ちいい,,,5,1
溶け込む,すっと,,,5,1
浸透率,よい,,,5,1
浸透力,高い,,,5,1
入る,栄養,しっかり,,5,1
入る,,じっくり,,5,1
入る,すっと,,,5,1
入る,スルスル,,,5,1
入る,どんどん,,,5,1
入る,やさしい,,,5,1
入る,肌に,,,5,1
浸透,すーーーっと,すぐ,,5,1
浸透,シュワーっと,すぐ,,5,1
浸透,スッと,素早く,,5,1
浸透,ぐんぐん,,,5,1
浸透,内側,,,5,1
浸透,すっと,,,5,1
浸透,どんどん,,,5,1
浸透,スッと,,,5,1
浸透,実感,,,5,1
浸透,よい,,,5,1
入る,ぐんぐん,,,5.1,1
浸透,奥,,,5.25,1
浸透率,申し分ない,,,5.5,1
浸透力,良い,とにかく,,5.5,1
浸透力,,,,5.5,1
浸透力,,,ない,1,1
浸透,,,ない,1,1
浸透力,すごい,,,5.5,1
浸透力,早い,,,5.5,1
入る,水分,しっかり,,5.5,1
入る,,しっかり,,5.5,1
入る,ぐんぐん,早く,,5.5,1
入る,しっとり,,,5.5,1
入る,すーっと,,,5.5,1
浸透,奥,しっかり,,5.5,1
浸透,,すぐ,,5.5,1
浸透,気持ち良い,とても,,5.5,1
浸透,あっという間,,,5.5,1
高浸透,,,,6,1
浸透力,抜群,,,6,1
浸透,,しっかり,,6,1
浸透,細かい霧,,,6,1
浸透,みるみる,,,6,1
浸透力,すごい,かなり,,6.5,1
なじむ,遅い,少し,,3,1
なじむ,時間がかかる,,,4,1
なじむ,,すごい,,5,1
なじむ,,よく,,4.5,1
なじむ,早い,,,4.5,1
なじむ,,,,4.5,1
なじむ,良い,,,5.375,1
なじむ,,あっという間,,5,1
なじむ,,すぐ,,5,1
なじむ,,すごーく,,5,1
なじむ,浸透,,,5,1
なじむ,しっとり,,,5,1
なじむ,気持ち良い,,,5,1
なじむ,すっと,,,5,1
なじむ,するするっと,,,5,1
なじむ,やさしく,,,5,1
なじむ,すーっと,,,4.96,1
なじむ,よい,すごく,,5.5,1
なじむ,スルスルーっと,,,5.5,1
なじむ,良い,とても,,5.5,1
なじむ,すーーーっと,,,5.5,1
なじむ,柔らかい,,,5.5,1
なじむ,みずみずしい,,,5.5,1
なじむ,,しっかり,,6,1
馴染む,遅い,少し,,3,1
馴染む,時間がかかる,,,4,1
馴染む,,すごい,,5,1
馴染む,,よく,,4.5,1
馴染む,早い,,,4.5,1
馴染む,,,,4.5,1
馴染む,良い,,,5.375,1
馴染む,,あっという間,,5,1
馴染む,,すぐ,,5,1
馴染む,,すごーく,,5,1
馴染む,浸透,,,5,1
馴染む,しっとり,,,5,1
馴染む,気持ち良い,,,5,1
馴染む,すっと,,,5,1
馴染む,するするっと,,,5,1
馴染む,やさしく,,,5,1
馴染む,すーっと,,,4.96,1
馴染む,よい,すごく,,5.5,1
馴染む,スルスルーっと,,,5.5,1
馴染む,良い,とても,,5.5,1
馴染む,すーーーっと,,,5.5,1
馴染む,柔らかい,,,5.5,1
馴染む,みずみずしい,,,5.5,1
馴染む,,しっかり,,6,1
ハリ感,驚くほどの,,ない,1.5,1
